28251	78763	81765
18760	10136	57268
7430	16141	5764
6596	74642	50930
34910	19088	81188
86871	22004	58122
81769	37811	86176
89636	74156	35965
56976	28459	89735
24706	71265	6936
51022	36666	6782
36265	46811	21676
25463	29055	35287
5373	99414	13342
85529	42431	53752
55204	53773	78127
1239	38361	9565
18249	45921	26808
52051	95658	68064
70502	13223	97648
55760	46999	34627
12617	44026	64307
30013	68786	48350
65322	38605	68240
13956	63141	13205
83459	36047	23327
32367	42844	70468
75411	35678	19085
43323	46307	41910
77447	65681	35039
58994	88222	63419
96594	46605	52203
79331	35691	62356
93919	95623	74638
53443	3466	49945
6858	40944	33600
81012	65509	54233
8999	83828	69136
80104	74203	86594
80540	93770	86143
77810	65925	86963
56939	23075	36452
28620	28763	65999
19225	14257	41310
19822	47670	35995
55351	28249	98342
42517	64903	22134
81404	40061	52847
78603	22068	96231
78024	20514	39663
59091	78630	85663
37222	57180	10348
69440	87512	41003
26522	63673	29469
3892	40564	3977
42723	47144	71787
13005	25917	49999
69360	16580	78351
64553	84770	81863
43255	76236	41133
13590	66846	75507
43180	67139	20032
50947	20435	31147
11990	89788	78975
71737	47191	12167
5456	53649	73231
49901	67368	88086
77070	40707	52728
44367	85915	52394
2716	83131	47814
88124	94743	67486
20490	89457	8846
18798	7538	36085
55352	53554	3897
4126	99866	53737
60514	54327	6550
36245	47199	69734
41562	37084	86335
93284	64662	67305
84887	49625	63205
23050	2184	94410
93975	98713	33398
66713	34921	6355
48248	26334	71475
6314	19007	14101
56735	2808	76775
58204	67650	17589
8601	67791	1973
76807	16397	62920
15195	97696	726
20391	19923	48079
65082	2435	69979
42588	98897	40792
30495	93688	37440
84894	16783	25716
94285	78925	37049
98127	55083	99109
36079	45765	30731
77007	42673	94298
22383	25717	27528
26809	11464	19091
79888	81198	74168
96334	80873	29458
33919	49270	54074
355	16809	22114
95575	41785	6761
15538	56906	2374
9582	41366	76788
32224	11507	51112
27621	37364	49364
42194	77162	63110
20058	87916	27193
58627	28406	629
11516	83188	69024
7972	43281	37641
32322	37311	44513
40150	21865	77583
62320	50215	33416
36480	40288	80155
20724	76519	29148
8621	13061	89927
67352	30269	41200
29776	64334	82568
16131	25480	72108
91918	15389	73064
24644	73101	274
54737	69982	8679
81207	34784	73088
77793	93397	27951
54416	10122	49269
97109	71533	13053
13750	15339	90886
74921	52571	6618
21111	39953	38819
43561	45615	1083
58743	41030	53449
73640	31543	3687
96797	18878	79816
2708	19226	43242
45380	12728	89926
32969	10277	1907
29647	9097	33370
54625	28202	34204
60564	13135	81106
37218	80564	48587
34025	78699	30253
36542	33676	77092
64053	92740	78220
92058	82830	72918
19990	88214	20332
9302	49906	19989
42253	25643	32680
13228	65841	73817
31821	13050	30441
75867	75743	1083
73249	45478	53434
2912	4371	38222
68022	42319	53440
28151	17319	262
31638	93522	55475
90416	31117	82442
33030	20360	64138
12208	22949	8072
30575	77992	47119
21258	30961	27691
95923	95355	7428
22164	27954	21822
73627	92288	87986
27835	71918	26376
49644	51964	89478
50105	80787	57174
49969	74569	20629
75841	32331	91002
19774	4029	19201
39620	19419	20313
43447	7701	71241
3739	38909	53027
32458	35561	50377
64098	14045	48930
65352	70739	37242
12532	76483	97056
32801	10004	6685
93769	37600	82742
49665	16169	38445
4412	25481	96052
37418	29988	85313
36479	66776	28676
41039	83995	34142
50643	45506	77582
95903	63322	18530
62244	23990	9453
44189	89286	79487
10200	57505	8455
37133	51154	76336
18724	14255	24104
8441	66149	62935
44703	98048	16761
47463	56185	52695
49257	82924	56578
74084	92563	82818
35321	78640	14521
2263	72328	39487
64336	61825	75438
74706	98661	59275
11446	92781	21569
81622	11726	38696
36053	96991	9649
49641	9486	60042
36724	71972	69643
671	74755	37971
69971	74007	28502
86953	42918	40926
57630	8031	24873
78290	37401	6895
13978	13317	18029
64519	67406	58280
25328	77987	64094
32221	6680	1471
35241	82584	32075
45581	82621	19246
29582	35381	74946
99135	76906	68703
97731	24658	8230
87103	71581	61919
90408	60006	88136
34010	382	58930
9532	84553	11587
41908	54844	41604
99975	89645	51093
91597	78228	3946
53954	17392	91903
47395	67832	78868
84747	31177	91575
54601	97684	37926
36438	99956	81071
48998	60218	61610
11351	64006	15529
67709	38530	95853
52309	53533	91453
70788	52818	96708
14301	92009	20982
6441	44670	51428
33064	15524	4638
20001	70896	60337
9294	67433	66388
46072	88958	70262
52526	95750	22701
59037	33846	81386
31762	34149	2257
63201	35968	82290
52515	92926	27455
45729	17559	14847
20891	11650	95941
63783	44333	83635
81624	73199	99925
89488	7403	75166
48281	44723	55075
73142	17949	87260
73267	70099	64216
92406	33696	30328
66263	67002	81607
80481	63842	64291
30618	21554	63832
96362	77293	31486
51984	96071	78966
10896	98592	75560
38929	30747	60588
81650	66737	19107
32451	80461	45277
8829	49423	43064
9484	13204	77685
12386	69244	2241
55557	28021	38382
88191	59496	72317
36039	60513	29910
87726	31336	23487
89816	44851	8735
14885	48482	13170
43020	22926	90759
85528	19308	67685
88287	24141	96083
89067	22674	54123
46088	48708	13610
11995	80221	40087
91358	26007	49631
37730	26892	34551
68438	50663	31740
43878	18139	70751
349	49482	496
87035	91242	42955
40887	31644	19381
51187	2455	10812
65016	94167	23491
80592	36916	45359
8139	46125	67374
61889	82397	86025
58972	55331	23472
40368	59012	65504
7634	7726	56101
4777	27854	28
87978	67307	62667
25373	22764	62445
38098	50015	43855
83257	98061	18963
87296	66347	69909
47419	69248	27578
91764	85413	8772
67196	19494	78750
20437	57427	92906
19094	83940	43857
53611	83506	19902
79625	38350	93128
27302	47204	40219
76304	97477	17879
31625	52981	80497
23005	73845	84818
73973	15980	22383
74227	53332	49333
49911	81430	1391
70120	1228	42312
98134	99464	20454
62744	37230	41798
29505	83728	71514
7369	20054	23039
96862	1685	56576
15203	43223	69620
85221	75240	97625
94390	38134	80379
70459	64899	3119
96109	81002	94224
58267	11856	67808
10303	16222	11187
75140	42880	75269
90609	67931	2224
78322	89338	38991
21359	56616	74473
86190	8843	4318
86832	11441	10533
42030	32708	73595
91139	81281	66497
74094	37393	75260
54644	66753	29777
11535	18778	24724
87361	74946	96959
20967	26399	39826
28415	49930	86944
72883	96382	43188
29531	76127	62966
80142	25564	34006
2398	25195	7708
63240	7575	7903
90594	86597	78044
14246	55420	54056
34113	51204	35395
33492	75927	48315
71050	57186	72256
47672	86615	85477
21313	26162	90273
81680	45050	72539
24023	56601	24477
78629	93197	61586
42181	83554	33863
87783	455	56894
29033	69399	30419
9413	44976	19890
95912	55843	18224
33726	42622	14752
5910	20368	10061
46312	98637	61029
44177	94393	50736
78532	49399	98594
79852	23848	48923
72300	31504	23800
74463	41485	57528
18677	45367	6543
66069	88425	80928
16025	18448	15487
98377	30615	61412
31703	7035	51201
36106	17864	11599
93548	24671	66155
74697	10040	16516
27837	71430	96537
66754	77850	52584
28861	4466	62689
44710	62157	36697
12832	76054	99872
1504	2390	69148
13767	98882	9497
71029	27888	78727
55768	58032	87325
79758	92819	6716
25619	89753	21128
38916	45574	65892
10500	45574	98800
2309	82747	59750
15466	30976	83355
67950	12383	70418
28535	25306	23676
5851	62716	23580
22068	63457	96119
71780	62183	82644
36112	2429	1642
53189	54679	48083
76175	61804	99205
23331	95921	35367
8146	48631	29879
9109	16679	10465
81517	28643	61647
34287	72446	88659
27755	64905	23230
50217	27624	85701
95646	77415	12995
41322	72555	15050
60592	56354	47864
47003	28234	8359
66601	43452	273
31462	44804	19326
28763	5310	50676
90458	71653	53229
96259	63952	52301
7407	65838	29642
37507	42988	50497
7266	2826	77367
13931	33905	24020
36419	42999	66097
78976	11825	36904
96234	43360	49270
24730	1787	20562
87822	24700	24556
18408	7943	36575
14628	4591	76764
96517	26544	74322
11789	91235	63123
8277	21065	83977
72615	99204	42129
21604	97717	70643
62183	81534	88300
91867	96777	55565
44424	26637	67795
19386	80842	8555
8215	81104	60237
58055	30603	57257
49070	92417	98644
72798	9223	4142
1575	93558	60477
19661	35705	60977
75893	1364	76385
33796	4914	24524
79004	38245	40751
76659	75393	64519
50437	71536	49429
14542	91841	1357
44739	34642	33565
28036	10762	51554
35641	24033	58913
54730	13579	52508
26275	30054	884
39664	23661	86578
8488	54995	41714
29602	99620	19796
62147	10412	8881
4726	50521	29068
21312	23821	17003
25080	35140	57060
17116	68556	87773
34970	16231	57801
63356	46925	69749
48548	89464	16337
31885	34342	95746
49192	25669	80506
56927	62006	7019
87975	92535	37730
78267	44619	95100
26250	38641	66062
13944	84391	58374
55059	22774	49855
82184	26894	43345
26762	80014	80842
14655	66716	86515
6141	75597	99232
94721	21267	39276
66200	77554	72287
58199	65800	7887
88912	22445	7134
83298	83426	67133
14977	55648	10311
42948	27847	33359
4037	84150	77284
1454	14659	84922
73320	72114	39641
17709	4026	87737
44302	29597	65316
96106	99693	75916
2405	69991	87251
68040	74252	63571
4644	56552	56472
68088	1604	56087
12619	26793	11762
66608	76060	92812
74491	12814	58902
6445	46162	21789
6518	44342	34072
84713	38268	61140
88409	4999	938
33840	12085	59155
31661	5150	88121
82109	3544	49284
36588	12768	58507
92568	44218	83151
17990	72363	19796
23057	79886	17146
16741	57563	37556
54496	94285	54863
98795	73615	12646
3238	95565	76945
42341	57207	92075
88530	18512	50860
53820	52509	57859
70603	94555	56482
36810	57381	84469
74429	77959	50109
70190	10986	19202
25459	16411	81899
22354	55175	47197
18446	80255	19333
11210	90992	82513
43788	64641	8306
18049	91798	5472
34792	9803	35440
76443	42797	64339
71843	6703	67213
62023	75160	85447
85694	36245	87996
57930	11222	81136
39099	34959	51043
63876	18515	92689
74088	91530	71143
68097	39	23893
66336	86443	9805
27716	29518	76313
7066	17672	54005
73150	81967	23175
52587	97610	34372
94549	21874	36339
69166	17927	23784
92274	38927	35611
91375	2972	59346
71378	27102	19329
84710	81495	24501
65315	99594	99177
36573	60477	49043
8914	70433	31119
3485	88015	75863
89949	92481	34898
40768	55671	69354
80722	17413	68448
8422	55215	95894
40603	29790	65490
64467	47309	80745
3972	56832	93817
35131	47699	73903
5028	55663	55109
79178	32493	71924
30571	32922	2444
77405	73309	38823
76855	31044	81749
98493	35198	46433
61791	82684	26243
69592	16908	44849
82436	33618	47500
91976	30973	55691
88640	41378	99325
24108	90445	90362
73603	45956	29096
968	77560	70599
3192	4855	51428
21674	58257	97097
2844	7296	19013
53418	8366	1635
36202	46958	71253
13038	52729	89988
98889	57062	7376
97413	87388	14941
56985	84967	79240
77243	57619	30751
56418	92310	88509
57255	11894	73237
80581	28052	99389
74704	63859	2479
38088	61408	29161
89354	66570	27708
2201	81339	20191
38584	9748	11881
97164	85332	23901
41829	80810	46247
62270	70279	75359
18876	97963	49593
68731	22478	57461
26093	62489	28718
8857	91798	63143
57223	34245	17637
42965	7665	43796
1621	87083	99011
94767	45994	7700
52349	85239	22832
38622	9362	72365
78002	12892	92605
30191	96929	64023
24927	88642	32957
94314	67852	47853
8906	90993	66765
19808	6104	87680
4198	30184	71957
12070	31206	99589
9124	4197	36335
86184	66309	58324
7378	96259	75434
37036	74234	79984
72825	31747	92755
14722	86441	29299
36234	15292	58182
71086	19969	91081
23847	16914	57342
24300	75120	10302
65661	66756	42589
70957	34360	27856
38643	51478	85269
51965	89232	3054
87960	95512	27058
14694	6455	14278
61408	64792	5853
49010	35309	46247
18223	56923	15320
67493	80954	20829
77341	63569	12845
83696	80379	72221
73752	606	94072
90277	73315	82538
32735	51574	9057
76570	74042	88030
50361	98254	12744
4581	63873	6549
34928	23215	39904
6340	45338	13947
15365	33711	45841
15933	54384	44501
36847	70901	95707
95842	92701	6394
79546	6222	76950
57106	44064	63840
1949	39502	21988
51613	70271	65322
55036	84984	41499
12318	82234	44763
58548	60959	97608
99658	12042	51004
33067	83954	71348
35193	18974	46359
26706	83985	43521
51368	60987	76945
53553	69167	52532
56278	65197	72259
35618	95850	29133
94263	53366	86293
89475	40102	3345
61227	99229	47689
30503	852	91676
33842	79828	83094
33621	45194	4758
96822	1426	26116
91959	50464	67482
96852	21653	68437
77201	57216	31031
59390	43566	34070
90021	8236	17442
28555	70238	8691
81670	84682	83544
36559	10649	51512
63375	14797	74882
92990	44632	39574
12509	72835	84322
98803	43115	5957
30518	99087	39383
86086	50154	28646
70972	24196	32575
78708	84349	30187
94675	57177	19235
46936	81581	90423
94572	70714	23711
82983	27073	23876
24035	3219	96840
57344	88680	74941
15528	63633	17606
71137	21953	51758
60749	43791	61940
38430	47429	51967
57985	24281	74322
14407	39637	67753
9161	59785	57496
24693	35651	51006
7593	59870	39625
44610	34393	42882
60034	14170	90689
39453	1310	20701
12431	88393	9374
83346	12795	91964
43150	71351	29211
34439	50786	61420
32109	11038	66701
42510	57081	91557
46501	88963	81005
43787	24241	168
75470	98855	15489
34944	31119	90772
63275	67144	17958
46672	78020	97944
88469	32312	10550
73795	21795	73465
5803	47369	73113
20906	57929	54105
27574	11904	52422
57657	53189	672
72334	93726	12436
94344	31413	40134
84130	89094	2445
89771	91429	66304
42687	56988	50442
83752	95969	13494
88565	98007	21869
9720	19610	37315
73033	76474	61608
28722	1736	30450
95576	77740	23597
88509	62798	26381
30048	68662	2643
37460	9803	61154
31466	95813	83930
58206	39768	95274
57757	54701	43898
22957	57332	69830
19919	27708	17502
88320	90833	99545
75194	3009	49462
12839	54804	33253
13602	32986	5575
47534	8575	28848
13831	87105	6208
9573	99344	50082
65176	42046	55966
83670	82534	45635
85931	53926	92147
84671	36687	27180
15377	30886	93193
40941	60397	81427
29849	52469	77159
40976	39634	94258
48821	95590	46652
3278	50935	72122
68013	17193	46248
30405	25237	89739
34717	29716	50793
89469	20204	39609
86047	33109	32131
84923	99943	15315
92651	72060	57990
30847	8107	98535
56293	19656	93797
99805	80895	78425
89522	99739	16902
78427	61674	56348
80898	65552	7665
98945	82877	26911
17390	42437	97111
23998	11863	8462
74597	76083	73767
40400	10293	41793
31789	42551	66475
81064	28572	14849
87248	74286	29710
69281	39209	48093
52596	67552	8260
76420	63369	90599
33881	36837	7563
57286	89136	52537
75163	34157	19321
13384	19178	91739
44281	70121	33971
50718	51833	35923
86573	47777	62725
12118	82224	24293
14672	9927	31012
78901	85118	48830
82723	18725	73591
32511	73886	24223
76476	94813	17213
4004	74327	56741
86915	42036	86790
78868	61878	28405
38081	45767	75873
52824	79627	95870
53697	28376	81819
53982	43273	91537
87453	28085	65972
97142	1690	67795
25148	36992	21644
20557	31385	65092
9859	62150	12387
7470	25018	70269
86566	80293	7780
80587	48049	85896
5214	41993	63441
15831	12184	26411
38653	65415	28340
55093	19499	72207
24018	60473	29669
86763	84082	95023
81671	87624	45123
37061	73238	72514
55790	90855	76619
16767	2574	73604
59626	50090	42076
65894	34036	89556
36463	42144	92995
95384	80061	12289
78937	15349	43289
90958	66779	21904
14640	62513	73939
55207	44182	53241
34286	86512	43014
30701	33170	45090
64878	76417	76097
82209	39207	75032
5749	16220	72638
10447	37439	40783
29412	88705	18606
25362	14250	26392
45876	73762	45744
61543	76010	77397
38793	97540	22536
38788	33349	66816
36261	95326	69023
64552	68518	30315
23783	18647	24783
68694	6037	23383
42226	58541	16225
14176	97279	90474
13308	20136	43063
98469	27284	21646
36581	74525	28208
10539	82278	62256
80072	667	52516
31041	91852	43395
52685	72279	3644
44144	55351	65755
71365	57155	5577
89810	5083	12687
90280	60175	72601
36652	5359	84748
58190	91815	52952
84773	5919	63091
60253	15556	25148
39847	54158	94766
72772	4520	20887
25357	90477	10099
65581	59047	86671
36343	97661	50099
40246	24861	57907
76810	28520	51774
72499	77755	63722
50595	37605	43527
63361	20752	70907
93701	89507	73887
99341	38219	13251
82406	16236	96779
93705	5922	37249
17319	89283	11030
9626	72933	33775
49591	183	16940
34694	78370	66298
68915	68456	47804
33594	84989	20567
46106	91715	17238
21515	94201	23820
87305	65778	61541
99582	25356	35074
28153	49338	57915
23684	96821	57721
57020	36860	54807
47935	92470	89419
67395	97602	1795
14978	27905	28771
16057	33774	88976
38591	49928	53662
8181	93941	91869
62271	83927	58994
64095	33952	63395
85425	75545	31352
27753	92488	66943
44352	7385	40203
61538	27543	34334
40814	43972	78279
85009	18838	12474
29990	14529	71368
94942	17441	97422
70966	10226	31938
6961	11830	53838
13321	27900	14901
18304	92543	72089
63036	37356	82500
72204	37975	99174
26807	61039	26004
74936	25850	99527
69228	87235	18500
19267	79364	19570
66434	70098	36719
78447	58593	61722
49383	37916	76478
13780	98011	60975
70035	61012	86393
30708	29887	30328
24253	77723	78634
22949	98585	39992
73491	6460	25812
81266	29340	84916
97016	58444	57603
57471	30569	14417
27422	61634	74098
67811	4441	91874
64733	25582	4819
80203	71935	98473
21572	66348	40443
7034	73374	91708
96580	20189	86805
45324	24439	26367
28714	20200	99609
45285	40785	4545
47734	6654	11209
11531	79377	49841
24049	21240	17471
99220	13750	74313
50892	95898	86434
74849	9075	84413
50004	63173	95456
68259	78416	41727
49299	30417	61370
40507	29060	23155
6382	4857	48914
37900	46006	67108
21955	82860	96779
15303	7589	99143
39144	14324	60935
272	67721	36023
92856	4341	60278
60806	70549	60572
50873	70575	90114
34853	69924	35444
99803	83232	41267
29412	31257	93469
46262	94762	36857
36969	78249	14633
35769	35122	332
77802	35839	82703
76799	10426	40038
77966	97330	64464
27054	15113	35265
50924	48161	94404
41144	74288	34734
82096	42882	99761
10646	4371	9405
81823	44935	23247
98443	16367	26192
19066	97168	92036
50227	83415	30104
2873	66134	12346
38731	14577	47599
25462	75540	22477
41124	29101	29177
99320	81250	87537
41543	55209	65318
75188	59872	47182
2977	4498	12623
10271	24554	71910
15486	90076	69386
40560	19304	45469
21940	99473	54003
41716	7399	60803
8524	53710	56767
98542	5743	57059
57348	2870	80950
64174	90816	46733
82601	2299	46403
97008	72954	71447
69907	77772	84517
29656	54169	22546
64654	49788	97904
65049	26579	71552
6989	81940	89645
31651	5439	48433
87266	17374	77822
19772	6899	29684
16257	43456	95968
12611	74529	13327
70825	59671	90328
35366	36248	25005
70967	13875	1562
78191	14809	27040
40218	55206	72523
23331	14357	83293
21414	79390	88972
30501	10521	49634
14196	39015	31940
55632	14181	9326
28417	96053	99882
75382	72418	56690
16749	41557	56768
4510	50355	84280
50795	13983	79881
74987	73671	91139
85274	78646	63045
88000	55935	71939
12697	83426	1773
7464	78276	6303
49125	1609	11301
92648	89757	22307
54626	62978	99438
3544	89286	32743
19245	72496	54701
93072	97048	75529
9076	27299	74997
65436	61760	30164
21069	25242	97422
30076	86013	66271
46045	52992	1663
39158	1589	21257
60501	26724	94405
27913	50311	64482
12173	31584	90508
26860	95742	57997
89497	70305	9400
89594	34654	85440
69874	56687	40089
52703	80095	83374
22268	44674	37989
74181	92390	75171
8447	77549	47721
63369	59190	18108
95119	90551	65307
28672	39853	58849
99507	26560	45533
73545	7944	97758
98138	22462	57243
71148	53409	3924
55010	67381	84594
96115	41720	90550
81833	79703	19953
32568	48424	37988
91216	80858	38498
6859	70161	49690
39004	24419	20289
98046	2668	7537
28846	95585	32047
31949	6729	60026
25002	12278	52019
10356	53673	18571
63972	70995	30118
53416	93844	71607
37557	76515	96146
29147	85055	56603
20244	75307	91482
60163	99747	20367
70758	35318	42860
79058	81333	2252
58510	45100	8213
29266	23266	97207
62954	19043	76167
73391	46074	91716
40824	24093	5255
70909	5547	73929
12406	23118	26628
1625	51589	88610
61885	16970	69593
68764	40710	40491
60646	97523	53207
8106	88519	46761
9994	50444	52984
72172	21317	70143
75803	49282	50461
34488	64791	31619
63178	53675	46166
64815	68545	54152
76596	42671	94374
23509	30936	2058
74021	78690	41388
32256	23843	37667
53253	57138	39440
89660	83950	23001
32252	8483	80698
54987	9662	24205
81228	96696	85117
11176	86893	13010
99072	5281	62136
59218	66188	84284
15019	20560	13834
25130	84467	27461
86631	48483	38267
1305	1802	19518
56422	83881	11178
55548	54910	27211
63718	94545	70778
47537	43707	67624
38986	82651	55883
45292	10797	91809
31577	58445	91491
35060	76695	36141
68754	98492	80585
22791	1562	54617
57283	96262	90297
75511	20557	78212
32280	39538	69937
20638	20855	81283
25341	43952	91534
45920	27088	56867
83917	92550	70364
85963	34818	91429
68319	1115	65246
24503	5968	24088
73860	683	23220
22737	11952	62121
35326	7694	32707
86849	93850	86414
80846	89847	12063
79437	1121	18745
22144	43116	86591
13096	14575	63361
84138	5651	94840
16733	6926	49553
11562	33122	36139
43062	91285	21927
99592	30802	6430
38920	97988	1807
97992	10579	73569
95587	37008	97577
26580	10185	97850
59131	35868	74804
11390	79222	17569
74253	91632	77195
4334	65343	80764
56143	74110	4855
24764	39012	36807
64962	85698	14661
67096	71728	73272
13613	77445	93615
63662	69227	65704
84718	89415	97039
62162	58009	72426
59451	90967	10124
19714	30479	56834
25608	66515	55427
59658	66178	85919
21932	24330	61940
62034	44434	40918
5846	62906	75776
29369	50758	38956
23000	43910	87411
96605	74585	93860
60456	59352	72308
91143	53725	79727
50605	9589	42129
25059	52063	9228
89536	43421	30479
0	44747	58947
8162	86447	2966
28941	36140	98285
11142	70184	52939
4853	81989	74971
77225	75137	74863
55822	43208	53525
9685	93492	75924
6238	12408	98520
51002	69170	83080
9872	23891	16926
17955	43400	94609
30422	69511	11354
82627	79464	58435
75751	73451	52995
51787	82155	3729
66970	35632	75748
29282	94281	58798
3149	63415	87272
28966	96321	38374
78035	51760	59391
76972	29851	17724
95994	24575	92428
37954	29721	83069
59484	84718	59747
71508	98128	13596
29267	65312	81359
84693	57891	3706
6894	95395	37872
8999	84123	20291
25418	1077	55818
86362	75290	74725
39731	5971	92477
8856	7443	35649
77476	7281	1918
16001	60356	6110
51850	94403	87351
88268	98749	6493
96788	99801	73182
40123	98157	83875
58942	73422	19371
18617	70168	40446
77823	35495	46501
58676	46579	90978
87840	54045	58742
90149	3714	44380
22082	5021	25990
21013	98921	70130
18655	82127	60000
64885	38781	78104
7697	36862	40094
88181	16238	77232
29536	45163	82012
12638	60057	98334
64182	24683	74845
68295	17738	85736
72294	16834	41813
8762	82993	72570
44579	39338	93493
12608	41694	73909
3078	72489	82829
12765	3347	13032
35303	56263	53288
11968	35555	24695
19435	20545	58810
36190	29445	57251
10769	62400	73342
30662	38708	11877
88253	45963	14708
68428	95607	61273
2552	52838	73593
3402	69562	36750
48770	12598	2624
36805	68761	73230
86808	64089	70192
64743	78454	21224
12747	73860	70792
88935	99302	85562
97916	51460	14402
84128	36248	90731
67511	65339	46004
61819	34820	82270
98181	14741	23326
16801	75417	82618
85285	10719	32851
34334	49999	79067
93717	26799	5800
15933	14560	61715
8577	42350	38114
92947	47548	17235
4544	70595	5319
66590	80792	88094
81519	91554	5431
99827	39179	1658
15261	43301	95140
21993	97621	65761
32422	29375	97300
67780	18855	47324
42344	22866	85436
38319	52887	63181
45471	66770	70278
77114	25395	11214
19867	98698	66460
99858	74278	74686
37695	51706	60139
29739	51487	74675
90140	59762	78922
2395	64799	28200
40092	19488	80234
19450	70614	9239
75925	80732	97772
62504	31475	11381
64188	68772	65602
2905	12620	2443
41248	28	49152
54077	45300	11805
73234	98620	92802
11540	49047	53018
26848	97351	73791
43428	15016	53659
12626	67996	20053
33492	37969	22356
80589	37251	61290
20312	31349	74453
39833	37113	21346
79050	98147	74205
22951	88339	26867
65967	29754	61390
18834	45732	2577
90633	17964	62045
71631	74031	89777
89879	40087	53527
57553	45143	56667
65623	75675	65624
49306	83529	55900
25512	551	87910
4717	63178	30783
79387	35227	9093
65348	24481	57407
40198	44401	5173
31429	72862	83207
57681	52878	54496
69520	39205	71993
66226	52589	42231
85163	99635	14731
88517	62137	89797
45889	22208	31146
46734	59315	90702
63247	26443	82669
49164	11786	70960
44144	60212	40352
51155	3676	33543
38666	94340	81036
74578	88700	26042
27392	88964	19070
7943	16468	37518
23396	94706	83085
9498	24495	45891
68074	518	30633
26269	92145	53787
49894	71306	50482
72250	34225	23461
12959	96636	3923
99989	20850	96041
26932	1524	73664
48685	74073	31493
3812	29632	52518
65021	91797	37799
4818	79220	598
18587	1509	58237
20236	92034	11768
91264	47717	14966
1314	41484	64742
63334	30301	31955
66878	56244	39667
50423	90020	83580
63268	50395	39696
86002	59258	28413
68417	50135	49094
96760	48275	67478
1003	82948	28199
96774	18977	59733
45887	13893	53548
6392	26818	17664
49855	89164	60736
35286	87416	18506
8662	77011	48440
36880	90208	80634
13649	33684	6465
55079	20850	95574
12999	36145	8800
29332	10928	52429
92233	40768	32187
25870	90865	93500
64016	98609	41266
84082	63564	49156
14003	59658	28003
88897	5532	27397
439	80971	73829
94401	44547	3324
95502	66944	18662
55763	79632	89940
25880	45852	27219
33992	33738	53252
55014	27349	13700
78435	46781	74484
85679	5456	74279
18862	385	14598
73316	63853	6652
48242	28315	7914
31902	80263	31383
25204	21474	47824
40739	4130	2072
45730	78609	69158
41669	42885	22806
57169	3857	82028
59850	1854	40062
56377	63813	28083
24865	97321	35268
53991	34790	47567
2730	99768	61521
64584	36485	68223
69105	94501	16266
79131	79159	60493
2298	44849	46533
19853	88818	82742
63752	97250	33464
86439	69663	98953
514	65030	95079
44044	84651	911
35298	17838	80992
43510	20846	2882
80903	19516	58663
81281	28626	99017
26591	24743	5828
61315	35053	5986
87557	80644	77166
26308	59199	28932
98540	72565	8217
24818	52191	94952
22791	51728	4287
51361	90940	5877
10048	50290	4977
2003	43494	61857
26808	71549	92845
64203	57025	97456
98192	73133	5065
80890	28215	28138
66966	68803	56829
3727	52227	54514
92914	96386	40566
15375	41018	33258
4432	67384	77879
27120	73142	93414
38815	95293	91644
62929	34740	89170
836	81941	556
81205	29990	43958
89743	1812	95456
49264	29535	48128
76802	580	82614
27314	33095	99543
91713	90645	1878
68298	25109	41525
23479	13317	76168
5446	68026	70430
76824	66497	34365
8473	61116	50975
94102	88212	4291
60950	83295	38883
79155	79939	94601
19199	23483	29315
97623	16766	29705
1570	51243	30002
25535	28170	62968
91810	56712	12665
74074	82921	50845
20081	90119	45189
95272	21659	52262
17712	7653	49156
30903	59832	92131
78390	78081	99500
27804	90075	64624
9638	21898	13714
51486	1752	14572
52926	58449	69830
53335	87743	37261
79285	65296	9871
77455	88204	68231
43242	51850	417
45001	46463	83049
72777	99127	61613
2846	49667	46282
30404	12091	45183
31574	22866	90471
82824	95420	33575
73280	81124	11598
78144	7493	14727
55041	39390	32223
9293	9723	53591
41642	46773	29592
16801	82113	68411
19137	17746	92952
95942	1458	44767
13042	28355	7516
61152	67312	70051
12807	26532	99702
65843	99506	56491
97133	44968	61017
41774	24624	47719
40041	90314	70138
38698	94053	46473
42056	15625	77420
83305	18161	44516
76203	45328	66218
84684	9462	45042
29185	80749	44319
29582	36905	65790
56104	41324	97988
38335	90013	94325
75266	96194	57409
87402	23350	58957
84244	23651	93086
16321	47261	18825
93153	56316	7285
59513	59997	62061
19891	33114	72589
1038	59296	50634
64799	51298	88912
40115	25246	25739
4533	11581	29415
30989	36680	6622
52033	70921	45700
8892	47028	16865
65567	31759	28687
84673	34019	31088
19500	1664	92129
43587	59055	9550
95315	92486	63488
29759	70172	64559
38362	38546	92730
66901	39466	36174
89360	53687	38382
98727	52650	46654
33400	26182	72284
96651	84719	25895
51994	74749	86901
28024	84794	81617
95319	26531	2248
3616	28444	85781
81937	68126	88900
84333	68422	92565
5601	72011	34962
29183	52170	57818
29611	67850	56195
90488	23643	22567
75469	32714	21876
34233	84950	8232
32559	26365	27935
38325	3897	44977
31391	3001	59982
55875	45335	10544
51185	8393	24658
37478	33686	64269
46348	85882	15568
33396	21354	74666
29239	17799	76442
40636	83288	93942
13687	30290	3247
27822	2355	47262
27212	22812	76881
17524	86540	16540
44794	6026	76527
28873	97204	76939
30430	91136	42091
24177	20726	68790
84957	286	62933
1830	83407	57177
23777	94083	30369
50594	91258	63404
36448	96928	49078
37489	4587	53013
81877	26876	21760
90464	86134	98810
42809	80949	60127
98236	53302	99247
25839	39700	72108
90253	97585	14561
